,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
100,1514476338652012551,1514476338652012551,1649914271000.0,2022-04-14 11:01:11,+0530,,"Yesterday we unveiled our @FlindersSolar car ""Investigator IV"" that will compete in the 2023 @WorldSolarChlg from Darwin to Adelaide!🏎️   Check it out and hear from Jamie Jackson, Vice President of FAST about the #Tesla Cybertruck inspired car.  Read more:  https://t.co/2tiG3mF59n  https://t.co/1xB1eo6Dmj",en,['tesla'],[],15996963,15996963,Flinders,Flinders University,4,11,https://twitter.com/Flinders/status/1514476338652012551,['https://bit.ly/3vleChY'],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1514476293936537601/pu/img/-jQPazywIjFm3umR.jpg,False,8,0,0,,#tesla,,,,,,,[],,,,
101,1514476092991619072,1514476092991619072,1649914212000.0,2022-04-14 11:00:12,+0530,,Tesla’s Giga Texas Will Make Tesla Model Y Standard Range AWD  https://t.co/7oFsjVm4qF #Tesla #EV #ClimateChange #Renewables #RenewableEnergy,en,"['tesla', 'ev', 'climatechange', 'renewables', 'renewableenergy']",[],1096724430087208960,1096724430087208960,Zxcxz_xyz,zxcxz,4,11,https://twitter.com/Zxcxz_xyz/status/1514476092991619072,['https://ift.tt/uOlv7T8'],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
102,1514475462944526338,1514475458150416384,1649914062000.0,2022-04-14 10:57:42,+0530,,"A newswire posted what they claim was a confirmation that #Tesla is acquiring #Lithium Corporation, a junior mining firm based in #Nevada.  A quick check of those channels showed that the automaker did not confirm the news nor did Lithium Corporation, the other party at play here",en,"['tesla', 'lithium', 'nevada']",[],1125145322,1125145322,AishdAish,𝑨𝒊𝒔𝒉𝒘𝒂𝒓𝒚𝒂 𝑫𝒂𝒃𝒉𝒂𝒅𝒆,4,10,https://twitter.com/AishdAish/status/1514475462944526338,[],[],0,,False,0,1,0,,#tesla,,,,,,,[],,,,
103,1514475389732728833,1514475389732728833,1649914045000.0,2022-04-14 10:57:25,+0530,,What I saw ... #Tesla  https://t.co/sOCjpja02Z,en,['tesla'],[],1362320490052911106,1362320490052911106,DanHeights,DopFun on YOUTUBE,4,10,https://twitter.com/DanHeights/status/1514475389732728833,[],['https://pbs.twimg.com/media/FQR_VuyXIAU1b8c.jpg'],1,https://pbs.twimg.com/media/FQR_VuyXIAU1b8c.jpg,False,2,0,0,,#tesla,,,,,,,[],,,,
104,1514475304521150464,1514475304521150464,1649914024000.0,2022-04-14 10:57:04,+0530,,So have we talked about Elon Musk moving Tesla to Texas where women who abort are being charged with murder enough? #Tesla  #TexasWarOnWonen  #TexasDeservesBetter   @elonmusk  https://t.co/Y0fFhhrAwa,en,"['tesla', 'texaswaronwonen', 'texasdeservesbetter']",[],1006560890886344705,1006560890886344705,NotoriousRED2,REDacted 🆘🚜🌻,4,10,https://twitter.com/NotoriousRED2/status/1514475304521150464,[],['https://pbs.twimg.com/tweet_video_thumb/FQR_QntVUAMvrWl.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FQR_QntVUAMvrWl.jpg,False,0,0,0,,#tesla,,,,,,,[],,,,
105,1514474658678063106,1514474658678063106,1649913870000.0,2022-04-14 10:54:30,+0530,,"#tesla M3LR acceleration boost wish list before buying. Chilll, Standard &amp; Sport. Not just two choices. Launch control + maybe some cool animation, 0-60 times recording etc.. Maybe turning off traction? Not important but the above would be awesome @elonmusk",en,['tesla'],[],936556396405051392,936556396405051392,elkzattack,Ramy Elkz,4,10,https://twitter.com/elkzattack/status/1514474658678063106,[],[],0,,False,1,2,0,,#tesla,,,,,,,[],,,,
106,1514474452909805573,1514474452909805573,1649913821000.0,2022-04-14 10:53:41,+0530,,...Tesla Joy...  #Tesla,es,['tesla'],[],51101321,51101321,ESGESG1001,Hans 💎🙌🚀🔋🛡☀₿ΞƉ🎏🕉🦧🤖,4,10,https://twitter.com/ESGESG1001/status/1514474452909805573,[],[],0,,False,1,0,0,https://twitter.com/EvrybodynthrMom/status/1514149847347212288,#tesla,,,,,,,[],,,,
107,1514474028978753542,1514474028978753542,1649913720000.0,2022-04-14 10:52:00,+0530,,Day #617 fact…. I love #teslas !!! Hey @elonmusk will you give me a #free #tesla  https://t.co/0d5cGXsxFF,en,"['teslas', 'free', 'tesla']",[],848094102285541376,848094102285541376,iamKymmi,💖Kym-chi ⁷💖,4,10,https://twitter.com/iamKymmi/status/1514474028978753542,[],['https://pbs.twimg.com/media/FQR-GiwVIAMYWyT.jpg'],1,https://pbs.twimg.com/media/FQR-GiwVIAMYWyT.jpg,False,0,0,0,,#tesla,,,,,,,[],,,,
108,1514473778637643777,1514473778637643777,1649913661000.0,2022-04-14 10:51:01,+0530,,Victim’s Tesla records when suspect runs him over in Cleveland parking lot - WJW FOX 8 News Cleveland  https://t.co/sqRz112cuq #Tesla #ElonMusk,en,"['tesla', 'elonmusk']",[],1308418953597931525,1308418953597931525,TeslaNewsDaily,Tesla News Daily,4,10,https://twitter.com/TeslaNewsDaily/status/1514473778637643777,['https://bit.ly/3uHxeKh'],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
109,1514473318283313156,1514473318283313156,1649913551000.0,2022-04-14 10:49:11,+0530,,Fake news of @Tesla acquiring lithium miner sent its stock up over 250%  #Tesla #ElonMusk #FakeNews @elonmusk    https://t.co/jgBLmULL1Y,en,"['tesla', 'elonmusk', 'fakenews']",[],3009992899,3009992899,ETtech,ETtech,4,10,https://twitter.com/ETtech/status/1514473318283313156,['https://economictimes.indiatimes.com/tech/tech-bytes/fake-news-of-tesla-acquiring-lithium-miner-sent-its-stock-up-over-250/articleshow/90835997.cms'],[],0,,False,0,1,0,,#tesla,,,,,,,[],,,,
110,1514473165619089417,1514473165619089417,1649913514000.0,2022-04-14 10:48:34,+0530,,#Tesla Model 3 stops itself to avoid potentially disastrous accident. 🗒 Delivered via: #VegaLMS 📽  https://t.co/Vuajb6zP14  https://t.co/QT2EuTx5yV,en,"['tesla', 'vegalms']",[],1186144637012074497,1186144637012074497,EvaSmartAI,Eva 🇺🇦,4,10,https://twitter.com/EvaSmartAI/status/1514473165619089417,['https://bit.ly/3JB4Mh7'],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1514473131607531522/pu/img/0qbXRuoFoIW8MA2I.jpg,False,1,0,0,,#tesla,,,,,,,[],,,,
111,1514472339987214338,1514472339987214338,1649913318000.0,2022-04-14 10:45:18,+0530,,"Optimus, le robot humanoïde de Tesla,  Si lors de son annonce au AI Day 2021, le robot #Tesla était surtout un gag visant à attirer des pointures dans le monde de l’intelligence artificielle, cela a bien changé en moins d’un an. Via ⁦@fadouce⁩   https://t.co/oxXJf202YZ",fr,['tesla'],[],277151393,277151393,gabfd,Artero Gabriel,4,10,https://twitter.com/gabfd/status/1514472339987214338,['https://www.frandroid.com/marques/tesla/1295685_optimus-le-robot-humanoide-de-tesla-nest-plus-du-tout-une-blague'],[],0,,False,1,0,0,,#tesla,,,,,,,[],,,,
112,1514472299399102464,1514472299399102464,1649913308000.0,2022-04-14 10:45:08,+0530,,Safer Cars #Tesla,en,['tesla'],[],263128112,263128112,equityin,Business - Finance - Markets @equityin ⚡,4,10,https://twitter.com/equityin/status/1514472299399102464,[],[],0,,False,0,0,0,https://twitter.com/aditya_kondawar/status/1514440350013992962,#tesla,,,,,,,[],,,,
113,1514471669397884928,1514471669397884928,1649913158000.0,2022-04-14 10:42:38,+0530,,"After #Tesla (@Tesla) fans propagated fake news of the acquisition of lithium mining firm Lithium Corporation on #Twitter, the firm's stock went up over 250 per cent.  https://t.co/rnoqY4SytO",en,"['tesla', 'twitter']",[],141584822,141584822,ians_india,IANS,4,10,https://twitter.com/ians_india/status/1514471669397884928,[],['https://pbs.twimg.com/media/FQR789UagAA9QVf.jpg'],1,https://pbs.twimg.com/media/FQR789UagAA9QVf.jpg,False,2,0,0,,#tesla,,,,,,,[],,,,
114,1514471270850699266,1514471270850699266,1649913063000.0,2022-04-14 10:41:03,+0530,,#Grünheide kennt nach dem Bau des #Tesla-Werks jeder. Nach der feierliche Eröffnung warten viele Jugendliche noch auf die Umsetzung eines Versprechens von #Elon #Musk: den #Rave-Keller im Tesla-Werk.  👉  https://t.co/8hR3U5CZsc  https://t.co/NWzWrHGem2,de,"['grünheide', 'tesla', 'elon', 'musk', 'rave']",[],1620250698,1620250698,rbb24,rbb|24,4,10,https://twitter.com/rbb24/status/1514471270850699266,['https://rbburl.de/teslarave'],['https://pbs.twimg.com/media/FQR7MQKWUAQdH8M.jpg'],1,https://pbs.twimg.com/media/FQR7MQKWUAQdH8M.jpg,False,33,6,5,,#tesla,,,,,,,[],,,,
115,1514471156266401796,1514471156266401796,1649913035000.0,2022-04-14 10:40:35,+0530,,@Ford where you at in comparison?Cyber Rodeo at Giga Texas  https://t.co/W3xLmgPa8Y via @YouTube #tesla #CyberRodeo,en,"['tesla', 'cyberrodeo']",[],18826983,18826983,hamshapiro,Ham Shapiro,4,10,https://twitter.com/hamshapiro/status/1514471156266401796,['https://youtu.be/fiwUE_2JhvY'],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
116,1514471144149032964,1514471144149032964,1649913032000.0,2022-04-14 10:40:32,+0530,,"TESLA J1772, GEN 2 Model S 3 X Y Charger Public Station Charging Adapter -  https://t.co/FYCbNEuvtZ  #Tesla #ElonMusk #TeslaModel3 #TeslaModelX #TeslaPlaid  https://t.co/7YEOa1Y0M6",fr,"['tesla', 'elonmusk', 'teslamodel3', 'teslamodelx', 'teslaplaid']",[],408126877,408126877,theincomeblog,Cool Stuff Blog,4,10,https://twitter.com/theincomeblog/status/1514471144149032964,"['https://batterypowered.net/tesla-j1772-gen-2-model-s-3-x-y-charger-public-station-charging-adapter-5/?_unique_id=6257acc8946a5', 'https://tinyurl.com/yyeod6jy']",[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
117,1514470974485368835,1514470974485368835,1649912992000.0,2022-04-14 10:39:52,+0530,,Could Nikola #Tesla Have Given The World “Free” Energy? – The #Conspiracy Discussed  https://t.co/DidvVKReIA #freeenergy,en,"['tesla', 'conspiracy', 'freeenergy']",[],492273779,492273779,UFOinsightcom,UFO Insight,4,10,https://twitter.com/UFOinsightcom/status/1514470974485368835,['https://www.ufoinsight.com/conspiracy/technology/nikola-tesla-free-energy'],[],0,,False,3,0,0,,#tesla,,,,,,,[],,,,
118,1514470306307522560,1514470306307522560,1649912833000.0,2022-04-14 10:37:13,+0530,,@Oxbull5   #OXB #OxBull #OxBullSquad #NFT #ContestAlert #Giveaways #metafighter #Tesla   @abdul73173666 @Bnyamin35800081 @DeeTonee,und,"['oxb', 'oxbull', 'oxbullsquad', 'nft', 'contestalert', 'giveaways', 'metafighter', 'tesla']",[],2662943138,2662943138,mustra99,mustra99🪶 🔶️,4,10,https://twitter.com/mustra99/status/1514470306307522560,[],[],0,,False,1,0,0,https://twitter.com/Oxbull5/status/1514258210215309319,#tesla,,,,,,,[],,,,
119,1514470092624437250,1514470092624437250,1649912782000.0,2022-04-14 10:36:22,+0530,,the Supercharger icons in Location are still clipped with the Tesla app version 4.7.3-983. #Tesla @Tesla 😢🚗🔋⚡️  https://t.co/gZSo3K1q31,en,['tesla'],[],50118738,50118738,polydron,"🇺🇦 Hidetomo ""vaccinated 💉💉💉💉😷"" Katsura 🇺🇦",4,10,https://twitter.com/polydron/status/1514470092624437250,[],['https://pbs.twimg.com/media/FQR6heLUcAAB1Y4.jpg'],1,https://pbs.twimg.com/media/FQR6heLUcAAB1Y4.jpg,False,0,0,0,,#tesla,,,,,,,[],,,,
120,1514470036362125313,1514470036362125313,1649912768000.0,2022-04-14 10:36:08,+0530,,Cybertruck réalisé avec des drones lors du Cyber Rodéo de #Tesla au Texas   https://t.co/uYBRypPUOL,fr,['tesla'],[],1426580606708813827,1426580606708813827,TESLANEWSFrance,TESLA NEWS France,4,10,https://twitter.com/TESLANEWSFrance/status/1514470036362125313,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1512253064937447428/pu/img/4s0NMnVnnH-yT4Pg.jpg,False,1,0,0,,#tesla,,,,,,,[],,,,
121,1514469577182359554,1514469577182359554,1649912659000.0,2022-04-14 10:34:19,+0530,,La Giga Texas de #Tesla va-t-elle devenir le plus grand fabricant de cellules de batterie au monde ?   https://t.co/8MVBuz8FEx,fr,['tesla'],[],1426580606708813827,1426580606708813827,TESLANEWSFrance,TESLA NEWS France,4,10,https://twitter.com/TESLANEWSFrance/status/1514469577182359554,['https://cleantechnica.com/2022/04/13/teslas-giga-texas-to-become-the-worlds-largest-battery-cell-manufacturer/'],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
122,1514469227893297153,1514469227893297153,1649912576000.0,2022-04-14 10:32:56,+0530,,Judge Slashes Black Worker’s $137 Million #Tesla Payout #SmartNews   https://t.co/9NAmocn96C,en,"['tesla', 'smartnews']",[],577795812,577795812,MarijuanaName,#Trending #DOMAINNAMES #Crypto,4,10,https://twitter.com/MarijuanaName/status/1514469227893297153,['https://www.thedailybeast.com/judge-slashes-owen-diazs-dollar137-million-tesla-payout'],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
123,1514469216753229824,1514469216753229824,1649912573000.0,2022-04-14 10:32:53,+0530,,"#Tesla  #NewYork envisage d'utiliser #modely pour leur #yellowtaxi , c'est cool ! Il est présenté en #NewYorkAutoShow  https://t.co/ESfO5UpEEv",fr,"['tesla', 'newyork', 'modely', 'yellowtaxi', 'newyorkautoshow']",[],1426580606708813827,1426580606708813827,TESLANEWSFrance,TESLA NEWS France,4,10,https://twitter.com/TESLANEWSFrance/status/1514469216753229824,[],['https://pbs.twimg.com/media/FQR5uWQWQAQz7KD.jpg'],1,https://pbs.twimg.com/media/FQR5uWQWQAQz7KD.jpg,False,2,1,0,,#tesla,,,,,,,[],,,,
124,1514468997655265284,1514468997655265284,1649912521000.0,2022-04-14 10:32:01,+0530,,Watch This Tesla Model 3 Drag Race Muscle Cars On The Strip - HotCars  https://t.co/MqVRQdqdos #Tesla #ElonMusk,en,"['tesla', 'elonmusk']",[],1308418953597931525,1308418953597931525,TeslaNewsDaily,Tesla News Daily,4,10,https://twitter.com/TeslaNewsDaily/status/1514468997655265284,['https://bit.ly/3uEEjLm'],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
125,1514468949353709569,1514468949353709569,1649912509000.0,2022-04-14 10:31:49,+0530,,"Currently, 1 $DOGE = $0.141200.  At this rate, a #Tesla Model Y costs: • Long Range: 346,955 Ɖ • Performance: 431,941 Ɖ  #dogecoin   https://t.co/Jc9JCkv6Pv",en,"['tesla', 'dogecoin']",['doge'],1367118134478589953,1367118134478589953,dogecoin4tesla,Dogecoin for Tesla,4,10,https://twitter.com/dogecoin4tesla/status/1514468949353709569,['https://www.tesla.com/modely/design'],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
126,1514468692028973058,1514468692028973058,1649912448000.0,2022-04-14 10:30:48,+0530,,Nouvelle version de l’app #Tesla pour IOS  https://t.co/03mdLePOOW,fr,['tesla'],[],1426580606708813827,1426580606708813827,TESLANEWSFrance,TESLA NEWS France,4,10,https://twitter.com/TESLANEWSFrance/status/1514468692028973058,[],['https://pbs.twimg.com/media/FQR5P2YXsAM4B5N.jpg'],1,https://pbs.twimg.com/media/FQR5P2YXsAM4B5N.jpg,False,0,0,0,,#tesla,,,,,,,[],,,,
127,1514468493235822592,1514468493235822592,1649912400000.0,2022-04-14 10:30:00,+0530,,"173 cm, 57 kg : 🤖 Optimus, le #robot humanoïde de #Tesla, n’est plus du tout une blague!  Les ambitions sont énormes pour ce TeslaBot,  qui devrait remplacer un humain dans n’importe quelle tâche:  du lavage de la vaisselle à la livraison de colis 📦 .   https://t.co/5CrepDmWwn  https://t.co/iakFQais7P",fr,"['robot', 'tesla']",[],123298601,123298601,fadouce,fabienne billat,4,10,https://twitter.com/fadouce/status/1514468493235822592,['https://www.frandroid.com/marques/tesla/1295685_optimus-le-robot-humanoide-de-tesla-nest-plus-du-tout-une-blague?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1649832048'],"['https://pbs.twimg.com/media/FQO-wQgWYAIXPzT.jpg', 'https://pbs.twimg.com/media/FQO-wQhX0AMgACl.jpg']",1,https://pbs.twimg.com/media/FQO-wQgWYAIXPzT.jpg,False,24,3,19,,#tesla,,,,,,,[],,,,
128,1514468233834770432,1514468233834770432,1649912339000.0,2022-04-14 10:28:59,+0530,,#tesla #policecars #racing #ElectricVehicle #ElectricCars #race #streetlegal  https://t.co/zG4LDA1gtL,und,"['tesla', 'policecars', 'racing', 'electricvehicle', 'electriccars', 'race', 'streetlegal']",[],1351584094711255040,1351584094711255040,LunchboxZx,carlife,4,10,https://twitter.com/LunchboxZx/status/1514468233834770432,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1514468185151467524/pu/img/A4bZv88iB316u3-p.jpg,False,0,0,0,,#tesla,,,,,,,[],,,,
129,1514467705344069633,1514467705344069633,1649912213000.0,2022-04-14 10:26:53,+0530,,Increíble la experiencia de  #Beat con #Tesla CDMX Mágica 🤩,es,"['beat', 'tesla']",[],127368535,127368535,estherecita,Esther Cabrera,4,10,https://twitter.com/estherecita/status/1514467705344069633,[],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
130,1514467558228910083,1514467558228910083,1649912177000.0,2022-04-14 10:26:17,+0530,,Elon Musk hates the 1st Amendment. What a big baby! #Wuss #Tesla #SpaceX,en,"['wuss', 'tesla', 'spacex']",[],1354306397081624577,1354306397081624577,ClaireMusk,Claire Musk,4,10,https://twitter.com/ClaireMusk/status/1514467558228910083,[],[],0,,False,7,1,0,https://twitter.com/JxckSweeney/status/1514427675485491201,#tesla,,,,,,,[],,,,
131,1514467192733155329,1514467192733155329,1649912090000.0,2022-04-14 10:24:50,+0530,,How many y'all having cyber babies after last weeks rodeo? 🤣 #Tesla,en,['tesla'],[],712628903374950400,712628903374950400,1FrankRich,moon 🐂,4,10,https://twitter.com/1FrankRich/status/1514467192733155329,[],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
132,1514467037216706561,1514467037216706561,1649912053000.0,2022-04-14 10:24:13,+0530,,Where's @elonmusk ??? #spacex #Elon #Tesla #Cybertruck,en,"['spacex', 'elon', 'tesla', 'cybertruck']",[],1191482996,1191482996,Brandon04r,Brandon Lopez,4,10,https://twitter.com/Brandon04r/status/1514467037216706561,[],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
133,1514465718300987395,1514465718300987395,1649911739000.0,2022-04-14 10:18:59,+0530,,My mind really drives itself like Tesla.🦋  #Tesla #Entrepreneur,en,"['tesla', 'entrepreneur']",[],1346689148929925120,1346689148929925120,AphiweKhumalo_,Aphiwe Khumalo,4,10,https://twitter.com/AphiweKhumalo_/status/1514465718300987395,[],[],0,,False,2,0,0,,#tesla,,,,,,,[],,,,
134,1514465635006238721,1514440350013992962,1649911719000.0,2022-04-14 10:18:39,+0530,,"@aditya_kondawar Very difficult for #Tesla to work on #Indian roads where any animal can come out of no where ,and there r no fenced highways also .",en,"['tesla', 'indian']",[],1513844073035186181,1513844073035186181,Swingtrader_nse,Swingtrader,4,10,https://twitter.com/Swingtrader_nse/status/1514465635006238721,[],[],0,,False,2,0,0,,#tesla,,,,,,,"[{'screen_name': 'aditya_kondawar', 'name': 'Aditya Kondawar', 'id': '132043621'}]",,,,
135,1514463965023252480,1514463965023252480,1649911321000.0,2022-04-14 10:12:01,+0530,,"""Offer a $35,000 Tesla you can buy through our website soon! You have been warned.""  #Tesla $tsla $tslaq",en,['tesla'],"['tsla', 'tslaq']",1189930459146473474,1189930459146473474,ElonPromises,Elon Promises,4,10,https://twitter.com/ElonPromises/status/1514463965023252480,[],[],0,,False,2,0,0,,#tesla,,,,,,,[],,,,
136,1514463887202074627,1514463887202074627,1649911302000.0,2022-04-14 10:11:42,+0530,,“Day 9 of trying to get @elonmusk to buy an NFT of my dog so I can get enough money to buy a @Tesla”                🥸🥸🥸🥸  #Cryptotrading #CrogelonMars #Croge #Crypto #Cronos #btc  #Ethereum #Binance   #NFT #Tesla   https://t.co/KYdhu3rEiH,en,"['cryptotrading', 'crogelonmars', 'croge', 'crypto', 'cronos', 'btc', 'ethereum', 'binance', 'nft', 'tesla']",[],1404799463047241730,1404799463047241730,OE23456773,A Dog Named Roscoe,4,10,https://twitter.com/OE23456773/status/1514463887202074627,['https://opensea.io/assets/0x495f947276749ce646f68ac8c248420045cb7b5e/109172853136494368118500473180036988214669384686794952293101284525611994316801/'],[],0,,False,2,1,0,,#tesla,,,,,,,[],,,,
137,1514463712534540288,1514463712534540288,1649911261000.0,2022-04-14 10:11:01,+0530,,"Tesla liable to Black former worker who alleged bias, but payout should be cut -judge - Reuters  https://t.co/y5XPZtc9SK #Tesla #ElonMusk",en,"['tesla', 'elonmusk']",[],1308418953597931525,1308418953597931525,TeslaNewsDaily,Tesla News Daily,4,10,https://twitter.com/TeslaNewsDaily/status/1514463712534540288,['https://reut.rs/3JDP9ph'],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
138,1514463712194801665,1514463712194801665,1649911261000.0,2022-04-14 10:11:01,+0530,,"Irvine, California man says car computer on his new Tesla froze, causing vehicle to be stuck at 83 mph on freeway - WLS-TV  https://t.co/tS2hzICvM5 #Tesla #ElonMusk",en,"['tesla', 'elonmusk']",[],1308418953597931525,1308418953597931525,TeslaNewsDaily,Tesla News Daily,4,10,https://twitter.com/TeslaNewsDaily/status/1514463712194801665,['https://abc7.ws/3JFKIKA'],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
139,1514462974903209986,1514462974903209986,1649911085000.0,2022-04-14 10:08:05,+0530,,@Tesla @Mercedes #Tesla #Mercedes  Tesla the scoring system is making me appreciate my Mercedes SL more every time I drive my Tesla!  Mercedes please bring back the hardtop convertible! Soft tops get vandalized! I can't buy another SL that doesn't have a hard top!,en,"['tesla', 'mercedes']",[],1503632775328501764,1503632775328501764,BryanBa00259303,Bryan Bartlett,4,10,https://twitter.com/BryanBa00259303/status/1514462974903209986,[],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
140,1514462676449210370,1514462676449210370,1649911014000.0,2022-04-14 10:06:54,+0530,,"Don’t panic people, @elonmusk is just shaping Twitter’s future. #Tesla $TSLA  https://t.co/70YaxIH412",en,['tesla'],['tsla'],1266576124215201792,1266576124215201792,Ali_TeslaMY,Ali,4,10,https://twitter.com/Ali_TeslaMY/status/1514462676449210370,[],['https://pbs.twimg.com/media/FQRzxwLXMAALbko.jpg'],1,https://pbs.twimg.com/media/FQRzxwLXMAALbko.jpg,False,14,2,0,,#tesla,,,,,,,[],,,,
141,1514462672338759680,1514462672338759680,1649911013000.0,2022-04-14 10:06:53,+0530,,#EnhancedApes  https://t.co/uf14MPm2PK  #NFTs #NFTCommunity #NFTCollection #NFTGiveaways #Tesla #LamboGiveaway,und,"['enhancedapes', 'nfts', 'nftcommunity', 'nftcollection', 'nftgiveaways', 'tesla', 'lambogiveaway']",[],1400425590851780608,1400425590851780608,SFMTruthSauce,🌐TruthSauce.sfm,4,10,https://twitter.com/SFMTruthSauce/status/1514462672338759680,['http://enhancedapes.com'],[],0,,False,1,0,0,https://twitter.com/TheScotchFox/status/1514379522317115398,#tesla,,,,,,,[],,,,
142,1514462517417947138,1514462517417947138,1649910976000.0,2022-04-14 10:06:16,+0530,,"#tesla #supercharger in Selma, CA, USA is under construction with 8 stalls (250 kW)  https://t.co/k5Ul3H6Uqc",en,"['tesla', 'supercharger']",[],894252021246812160,894252021246812160,superchargefeed,Tesla Supercharger Updates,4,10,https://twitter.com/superchargefeed/status/1514462517417947138,['https://ift.tt/azn5IfF'],[],0,,False,5,0,0,,#tesla,,,,,,,[],,,,
143,1514462442935386113,1514462442935386113,1649910958000.0,2022-04-14 10:05:58,+0530,,"#Tesla Android app update out, version 4.7.3  https://t.co/3TRMQqyPE4",en,['tesla'],[],131988806,131988806,arctechinc,James Locke,4,10,https://twitter.com/arctechinc/status/1514462442935386113,[],['https://pbs.twimg.com/media/FQRzkRbVkAUeHsD.jpg'],1,https://pbs.twimg.com/media/FQRzkRbVkAUeHsD.jpg,False,15,0,4,,#tesla,,,,,,,[],,,,
144,1514462058573856772,1514462058573856772,1649910866000.0,2022-04-14 10:04:26,+0530,,"Tesla was convicted of racial discrimination, but the damages were reduced from $140 million to $15 million #News #Tesla   https://t.co/qMU4gRS83M",en,"['news', 'tesla']",[],743923815600660480,743923815600660480,RealMiCentral,RealMi Central,4,10,https://twitter.com/RealMiCentral/status/1514462058573856772,['https://www.realmicentral.com/2022/04/14/tesla-was-convicted-of-racial-discrimination-but-the-damages-were-reduced-from-140-million-to-15-million/'],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
145,1514461895524499458,1514461895524499458,1649910827000.0,2022-04-14 10:03:47,+0530,,Fit 16+ Tesla Model X NO HOLE Lower Bumper Grille License Plate Mounting Bracket -  https://t.co/sDNV4EgkCU  #Tesla #ElonMusk #TeslaModel3 #TeslaModelX #TeslaPlaid  https://t.co/K5mBxApld1,en,"['tesla', 'elonmusk', 'teslamodel3', 'teslamodelx', 'teslaplaid']",[],408126877,408126877,theincomeblog,Cool Stuff Blog,4,10,https://twitter.com/theincomeblog/status/1514461895524499458,"['https://batterypowered.net/fit-16-tesla-model-x-no-hole-lower-bumper-grille-license-plate-mounting-bracket/?_unique_id=6257a42b334fb', 'https://tinyurl.com/y52xkyd5']",[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
146,1514461278684786688,1514461278684786688,1649910680000.0,2022-04-14 10:01:20,+0530,,"A Twitter shareholder has filed a federal securities class action lawsuit against Tesla CEO Elon Musk, claiming that Musk failed to disclose his 5% investment in the social media platform when he was required to do so  #elonmusk #twitter #news #investment #mews #us #tesla #shares  https://t.co/EwvNgWJWhQ",en,"['elonmusk', 'twitter', 'news', 'investment', 'mews', 'us', 'tesla', 'shares']",[],1493195775278731266,1493195775278731266,LoudBol_,LoudBol,4,10,https://twitter.com/LoudBol_/status/1514461278684786688,[],['https://pbs.twimg.com/media/FQRyggPWQAkK0o0.jpg'],1,https://pbs.twimg.com/media/FQRyggPWQAkK0o0.jpg,False,1,0,0,,#tesla,,,,,,,[],,,,
147,1514461003341533189,1514461003341533189,1649910615000.0,2022-04-14 10:00:15,+0530,,Tesla Roadster香港台灣預售開始！馬斯克推電動超跑、訂金到底要多少？  https://t.co/3l20oS7ep3  @Tesla #roadster #hongkong #taiwan #tesla,zh,"['roadster', 'hongkong', 'taiwan', 'tesla']",[],1216162013727952897,1216162013727952897,CristenTsoi,Cristen Tsoi,4,10,https://twitter.com/CristenTsoi/status/1514461003341533189,['https://www.tatlerasia.com/style/gear/tesla-roadster-hk-tw-pre-order-zh-hant?tool=addthis#.YlejA8tIrLs.twitter'],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
148,1514460873905127424,1514460873905127424,1649910584000.0,2022-04-14 09:59:44,+0530,,Best video about #Tesla so far in 2022 @elonmusk,en,['tesla'],[],1356723333719592966,1356723333719592966,AlexanderWhoaaa,Alex Tran,4,09,https://twitter.com/AlexanderWhoaaa/status/1514460873905127424,[],[],0,,False,0,0,0,https://twitter.com/teslabest/status/1513909546732957698,#tesla,,,,,,,[],,,,
